韶关市,329.1,330.21,334,335.29,336.58
河源市,365.3,366.41,373,372.95,372.76
梅州市,528.6,543.79,551,550.11,548.29
惠州市,348.5,357.07,364,369.24,380.9
汕尾市,359.1,358.96,362,362.82,363.5
东莞市,191.4,195.01,201,211.31,231.59
中山市,156.1,158.68,161,170.47,176.92
江门市,393.4,391.41,394,396.37,398.91
阳江市,289.4,292.12,296,297.08,299.88
湛江市,819,822.96,835,838.94,848.02
茂名市,772.4,785.84,799,803.83,810.55
肇庆市,433.7,438.27,444,445.65,450.15
清远市,412.3,418.51,432,436.84,442.95
潮州市,268.8,272.8,274,275.5,275.79
揭阳市,694.2,701.68,697,703.23,705.43
云浮市,294.2,298.93,301,299.78,300.91
南宁市,729.7,740.23,752,756.8656,770.82
柳州市,377.9,381.62,386,386.6032,390.47
桂林市,526.5,528.97,534,534.0754,538.15
梧州市,340.3,343.92,347,349.0602,351.99
北海市,169.3,171.96,174,175.4159,178.1831
防城港市,94.2,95.61,97,97.7877,99.3233
钦州市,402,404.1,409,410.9239,415.3691
贵港市,543.2,548.94,555,555.7092,561.29
玉林市,708,710.73,717,724.1885,732.73
贺州市,238.1,239.79,243,243.5264,245.9122
百色市,412,413.19,417,417.5678,420.96
河池市,419.9,424.54,429,429.8683,432.9496
来宾市,266.4,265.84,269,268.1128,269.33
崇左市,248.2,248.8,251,249.942,251.7001
海口市,165.3,164.8,167,171.0495,177.6141
三亚市,58.6,57.78,58,59.2206,61.4647
重庆市,3375.2,3371.84,3392,3389.82,3403.64
成都市,1210.7,1228.05,1399,1435.3,1478.1
自贡市,330,327.46,327,323.9,322.4
攀枝花市,111.9,110.66,111,109.4,108.3
泸州市,508.9,505.68,508,509.6,509.7
德阳市,392.5,389.99,392,387.7,386.8
绵阳市,548.8,545.48,545,536.8,536
广元市,310.1,305.31,305,302.6,300.5
遂宁市,380.4,378.75,378,369.7,365.4
内江市,426,420.43,420,415.1,411.8
乐山市,355.7,353.79,355,351.9,350.5
南充市,759,742.33,741,732.7,728.7
宜宾市,554.3,552.08,556,555.4,552.3
广安市,471.7,467.39,467,464.6,462.2
达州市,688.1,682.8,684,671.7,665.8
资阳市,507.3,503.68,355,348.9,346.1
眉山市,353,349.16,350,345.1,344.4
巴中市,383.1,379.52,375,376.2,368.3
雅安市,157.2,154.91,155,153.9,153.3
阿坝藏族羌族自治州,92.2,91.4,92,91.5,90.3
